Date,Market Price EX1
18/01/2017 22:30,55.93000031
18/01/2017 23:00,53.47000122
18/01/2017 23:30,53.47000122
19/01/2017,53.45000076
19/01/2017 00:30,53.33000183
19/01/2017 01:00,39.31000137
19/01/2017 01:30,36.09999847
19/01/2017 02:00,35.02000046
19/01/2017 02:30,35.02000046
19/01/2017 03:00,35.02000046
19/01/2017 03:30,34.70000076
19/01/2017 04:00,34.70000076
19/01/2017 04:30,34.70000076
19/01/2017 05:00,35.02000046
19/01/2017 05:30,33.95000076
19/01/2017 06:00,34.83000183
19/01/2017 06:30,35.59000015
19/01/2017 07:00,37.90000153
19/01/2017 07:30,51.65000153
19/01/2017 08:00,51.65000153
19/01/2017 08:30,52.22000122
19/01/2017 09:00,53.43999863
19/01/2017 09:30,57.56999969
19/01/2017 10:00,61.04999924
19/01/2017 10:30,61.52999878
19/01/2017 11:00,61.54000092
19/01/2017 11:30,61.52999878
19/01/2017 12:00,62.22999954
19/01/2017 12:30,62.22999954
19/01/2017 13:00,62.22999954
19/01/2017 13:30,61.52999878
19/01/2017 14:00,61.52999878
19/01/2017 14:30,61.52999878
19/01/2017 15:00,61.54999924
19/01/2017 15:30,61.54999924
19/01/2017 16:00,61.56000137
19/01/2017 16:30,62.25999832
19/01/2017 17:00,147.9600067
19/01/2017 17:30,210.7299957
19/01/2017 18:00,206.5399933
19/01/2017 18:30,154.8300018
19/01/2017 19:00,69.13999939
19/01/2017 19:30,62.27000046
19/01/2017 20:00,62.27000046
19/01/2017 20:30,62.27000046
19/01/2017 21:00,62.27000046
19/01/2017 21:30,62.27000046
19/01/2017 22:00,62.27000046
19/01/2017 22:30,61.02000046
19/01/2017 23:00,59.95000076
19/01/2017 23:30,59.79000092
20/01/2017,56.95000076
20/01/2017 00:30,54.13999939
20/01/2017 01:00,51.65000153
20/01/2017 01:30,51.65000153
20/01/2017 02:00,37.90000153
20/01/2017 02:30,37.90000153
20/01/2017 03:00,35.59000015
20/01/2017 03:30,35.59000015
20/01/2017 04:00,34.83000183
20/01/2017 04:30,34.83000183
20/01/2017 05:00,35.59000015
20/01/2017 05:30,35.59000015
20/01/2017 06:00,35.43000031
20/01/2017 06:30,35.43000031
20/01/2017 07:00,35.43000031
20/01/2017 07:30,35.43000031
20/01/2017 08:00,37
20/01/2017 08:30,37
20/01/2017 09:00,35.43000031
20/01/2017 09:30,50.75
20/01/2017 10:00,51.29999924
20/01/2017 10:30,77.02999878
20/01/2017 11:00,83.22000122
20/01/2017 11:30,84.77999878
20/01/2017 12:00,84.77999878
20/01/2017 12:30,84.77999878
20/01/2017 13:00,83.22000122
20/01/2017 13:30,82.66999817
20/01/2017 14:00,82.66999817
20/01/2017 14:30,82.66999817
20/01/2017 15:00,75.76999664
20/01/2017 15:30,75.76999664
20/01/2017 16:00,79.88999939
20/01/2017 16:30,82.97000122
20/01/2017 17:00,84.77999878
20/01/2017 17:30,92.61000061
20/01/2017 18:00,92.61000061
20/01/2017 18:30,91
20/01/2017 19:00,89.06999969
20/01/2017 19:30,85.34999847
20/01/2017 20:00,89.06999969
20/01/2017 20:30,83.22000122
20/01/2017 21:00,82.97000122
20/01/2017 21:30,82.66999817
20/01/2017 22:00,75.76999664
20/01/2017 22:30,75.76999664
20/01/2017 23:00,62.31000137
20/01/2017 23:30,62.31000137
21/01/2017,62.31000137
21/01/2017 00:30,60.74000168
21/01/2017 01:00,59.95999908
21/01/2017 01:30,59.95999908
21/01/2017 02:00,59.95999908
21/01/2017 02:30,59.63999939
21/01/2017 03:00,59.63999939
21/01/2017 03:30,59.63999939
21/01/2017 04:00,59.63999939
21/01/2017 04:30,58.75
21/01/2017 05:00,60.74000168
21/01/2017 05:30,60.06000137
21/01/2017 06:00,41.08000183
21/01/2017 06:30,50.81999969
21/01/2017 07:00,53.31000137
21/01/2017 07:30,66.62000275
21/01/2017 08:00,66.75
21/01/2017 08:30,68.06999969
21/01/2017 09:00,66.81999969
21/01/2017 09:30,71.70999908
21/01/2017 10:00,71.70999908
21/01/2017 10:30,71.70999908
21/01/2017 11:00,71.70999908
21/01/2017 11:30,71.70999908
21/01/2017 12:00,71.66999817
21/01/2017 12:30,71.66999817
